,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__booster,param_classifier__eta,param_classifier__gamma,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
10,4.263021636009216,0.22589327131211073,0.01314852237701416,0.0006225149227766883,gbtree,0.0001,0.00025,7,50,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 7, 'classifier__n_estimators': 50}",0.9227295439327838,0.9205387560587601,0.8548974733400625,0.9151906094687242,0.9260604630621208,0.81705115977215,0.8859442751239573,0.8970521686114212,0.8225415464534405,0.9223728853981308,0.8884378881221551,0.04016579372167779,217
11,6.679527807235718,0.3235287305421904,0.016751360893249512,0.0023589646664898866,gbtree,0.0001,0.00025,7,75,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 7, 'classifier__n_estimators': 75}",0.9215885774246853,0.923584199592789,0.857161684717306,0.9132504059496088,0.9226894958318497,0.8116593004241841,0.8937454665714689,0.8977556145064564,0.8225415464534405,0.9330124674754907,0.8896988758947278,0.041742697557017164,205
12,11.817274808883667,0.48692331466079103,0.02388153076171875,0.0009884912968518875,gbtree,0.0001,0.00025,7,100,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 7, 'classifier__n_estimators': 100}",0.9215885774246853,0.9241556626437063,0.8530139063886067,0.9111619266201886,0.9191160966472474,0.8048631374116502,0.8963697421211004,0.8827904872033847,0.8228800866041118,0.932828462636215,0.8868768085700897,0.042907628292697356,229
13,14.815311288833618,0.2907956326655755,0.02671966552734375,0.0006587586901142916,gbtree,0.0001,0.00025,7,125,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 7, 'classifier__n_estimators': 125}",0.928994923754004,0.9241556626437063,0.8646938621931234,0.8969776195765,0.9183614051613926,0.8013156318725183,0.8984649907005784,0.89564256857229,0.8243334271944541,0.9328267130832888,0.8885766804751857,0.04274932748975906,214
14,14.976400351524353,2.3599540822474223,0.023495697975158693,0.004025145466064949,gbtree,0.0001,0.00025,7,150,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 7, 'classifier__n_estimators': 150}",0.9409136432464954,0.9247269752529163,0.8693436777768341,0.8977468260068476,0.92324041244297,0.80256918806106,0.8997930962951516,0.9024407543732017,0.8243103662656873,0.9332018167929707,0.8918286756514135,0.04408252743196335,187
15,6.578749299049377,0.8104270254067325,0.01982989311218262,0.0011593421669344895,gbtree,0.0001,0.00025,8,50,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 50}",0.9242499486237569,0.9239651917315719,0.8652667611784302,0.9166375918344399,0.9456793803190816,0.8217256965526547,0.891376134426438,0.9065580335490612,0.818191436144693,0.9349002641700586,0.8948550438530185,0.043153693716412554,175
16,10.125708103179932,0.24918933282664332,0.022839879989624022,0.0007416213171073648,gbtree,0.0001,0.00025,8,75,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 75}",0.9215885774246853,0.9264400217108502,0.8686036279375047,0.9151016353525377,0.9438182923208204,0.8190328443833097,0.8991466506056278,0.9061614980225384,0.8150811216149485,0.945173079242361,0.8960147348615184,0.044706093430439846,160
17,13.39867947101593,0.29456265645976876,0.025861454010009766,0.0007580261256840788,gbtree,0.0001,0.00025,8,100,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 100}",0.9229196494295225,0.9272009522996354,0.8725064648006127,0.9139669221430688,0.9428751738108949,0.8153260744791716,0.9002644222314697,0.901427541636818,0.8162404876236322,0.9459148435674456,0.8958642532022271,0.04492106217816912,163
18,14.725162434577943,1.6847101533503377,0.025789213180541993,0.004758271022930221,gbtree,0.0001,0.00025,8,125,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 125}",0.9325918418439278,0.9270107438288674,0.8808538615408469,0.8995977031618804,0.938923781597987,0.8165631723277269,0.9008596096616215,0.9057362201062386,0.8168581180317198,0.9436600021890735,0.896265505428989,0.04398665350394084,154
19,18.84776990413666,1.5587578639066424,0.02833251953125,0.004217582276801406,gbtree,0.0001,0.00025,8,150,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 150}",0.9416663256346236,0.9273911447221774,0.8786312535821318,0.8996049045662446,0.9423140646665872,0.8176181410487949,0.9037025258769813,0.9166699898383411,0.8174753734169532,0.945157410768766,0.89902311341216,0.04544441396129401,130
20,3.124322438240051,0.05694206552412363,0.011971616744995117,0.0006952632364285873,gbtree,0.0001,0.0005,5,50,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.0005, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.8662885060854382,0.8593324827592944,0.8243292481278786,0.8957390730397318,0.7197090371228498,0.8416681024703032,0.8362934360037796,0.46810170371595067,0.8134486128260228,0.8169841260932955,0.7941894328244545,0.11724361511140327,319
21,4.803597474098206,0.07706528523212003,0.0139326810836792,0.0005923297152410843,gbtree,0.0001,0.0005,5,75,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.0005, 'classifier__max_depth': 5, 'classifier__n_estimators': 75}",0.8828376798684374,0.8780358653599197,0.8230612045981638,0.8926588840546512,0.7015019575597865,0.841504234002269,0.8385542978655783,0.45159118060874287,0.8117564097031418,0.8367785704161272,0.7958280284036817,0.1255729244301385,310
22,7.923452758789063,0.9262247391415713,0.019628500938415526,0.0025093137765928417,gbtree,0.0001,0.0005,5,100,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.0005, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.884483394253733,0.8797619912664736,0.8262024725985976,0.8847833544033196,0.6900643875579372,0.8369200664955883,0.8409694787643587,0.4448125389049275,0.8121169162081017,0.8507880065270677,0.7950902606980105,0.12850873615333452,313
23,10.826941847801208,0.1992407588310151,0.02178225517272949,0.0013440322504134792,gbtree,0.0001,0.0005,5,125,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.0001, 'classifier__gamma': 0.0005, 'classifier__max_depth': 5, 'classifier__n_estimators': 125}",0.8921169118498494,0.8820610087106376,0.8275084484451275,0.8774167561897314,0.6955192605038868,0.7874942765618702,0.8413903451291821,0.4463718583815215,0.8121673321237142,0.842567276015341,0.7904613473910862,0.12682996599992274,337
